Year,Period,Branch,New Equipment Sales,Used Equipment Sales,RPO Sales,Re-Marketing Sales,Trade-In Sales,RtoR Sales,Other,Total Equipment,RF Revenue,RPO Revenue,Re-Rent Revenue,Loaner Revenue,Loaner Internal,Used Rental,Total Rental,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts,Customer,Warranty,Internal,Sublet,Total Service
2021,1,404,0,0,0,80000,0,0,0,80000,0,0,0,0,0,0.66,0.66,25558.29,8248.81,2526.4,1076.32,0,1708.15,0,0,0,0,39117.97,19466.25,2109.75,5000,53.98,26629.98
2021,1,520,0,0,0,0,0,0,0,0,77491.66,26000,0,0,0,0,103491.66,88479.44,22902.63,3211.98,806.81,0,12655.38,4431.06,0,13324.87,0,145812.17,35857.5,2900.88,30752.5,0,69510.88
2021,1,536,17000,0,0,0,0,0,0,17000,0,0,0,0,0,1500,1500,102647.24,35192.9,92.97,456,0,8453.34,0,0,0,0,146842.45,41588.08,1781,7818,0,51187.08
2021,2,113,131836,79950,0,142900,0,0,7048.49,361734.49,19275,7000,0,0,175,22945,49395,265035.87,183187.34,79032.7,4598.08,0,23409.79,7412.87,0,30163.49,0,592840.14,157972.75,38684,45530.75,15777.26,257964.76
2021,2,114,3399737,0,926166.88,-308953.88,0,-135000,0,3881950,129400.98,6425,21600,0,21210.58,88706.99,267343.55,271960.2,124674.86,60856.58,9533.56,0,38745.54,39026.3,0,19397.02,0,564194.06,139509.54,19161,110836.51,4843.05,274350.1
2021,2,117,1166305,0,0,0,0,0,0,1166305,0,46100,0,0,0,9375,55475,22789.3,48610.64,3169.92,3591.15,0,2067.14,7049.66,0,3174.59,0,90452.4,36939.5,8540,15668,0,61147.5
2021,2,160,949827.18,5500,0,0,0,139427,4229.77,1098983.95,15000,0,0,0,0,0,15000,143037.39,175375.27,11088.79,2026.58,0,20503.59,6592.82,0,4519.64,0,363144.08,83484,12451.25,60591.5,5638.44,162165.19
2021,2,190,0,349183,0,556300,541000,77472,0,1523955,8500,0,0,0,0,-1000,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,215,1804352.95,2070,0,0,0,89000,0,1895422.95,91620,13950,0,0,5558.5,33100,144228.5,152059.44,189945.25,13501.11,4273.03,0,26442.99,827.31,0,54731.55,0,441780.68,122860,14165,49381.75,2429.89,188836.64
2021,2,216,195200,0,0,0,0,0,-600,194600,47700,162500,0,0,21000,1225,232425,66173.59,33575.89,11410.79,2332,0,12324,1240.19,0,55725.22,0,182781.68,58666.5,9662,42346.75,4397.01,115072.26
2021,2,218,0,5800,0,82000,0,0,0,87800,62856.64,0,0,0,22645.31,39050,124551.95,140833.78,28512.36,19198.47,3079.24,0,12008.76,1078.76,0,6550.19,0,211261.56,36931,14461,17193,0,68585
2021,2,364,2013794,16300,0,117000,0,0,0,2147094,78137.68,0,0,0,2543.75,31119.38,111800.81,60323.78,15902.92,3816.82,1594.01,0,5882.52,802.22,0,24621.85,0,112944.12,30444,5362,32266.5,0,68072.5
2021,2,365,174261.92,0,0,544000,0,0,0,718261.92,88180,14050,0,0,10312.5,6225,118767.5,104188.29,32427.5,18081.15,3292.58,0,14961.9,11114.6,0,16919.04,0,200985.06,27865.25,13086.25,43881.75,3426.8,88260.05
2021,2,366,0,0,0,0,0,0,2404.58,2404.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,367,280995,3500,0,812138,0,265885,1350,1363868,58150,0,0,0,0,-25550,32600,198108.75,147393.13,67.22,9093.47,0,35666.91,3188.97,0,65968.18,0,459486.63,139113.77,25272,54940.81,3134.71,222461.29
2021,2,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2,403,0,3700,0,0,0,0,-7500,-3800,0,0,0,0,0,5615,5615,22370.45,12049.37,0,0,0,0,0,0,0,0,34419.82,7292.5,0,1509.5,0,8802
2021,2,404,4500,337905,0,0,0,0,0,342405,0,0,0,0,0,2234,2234,15566.97,3460.34,4015.98,505.54,0,201.95,0,0,0,0,23750.78,963.75,1574.25,8627.5,0,11165.5
2021,2,520,487644,10.27,0,0,0,132000,0,619654.27,65250,52500,0,0,0,4700,122450,57116.53,20123.03,1898.54,306.49,0,4057.73,567.86,0,57180.85,0,141251.03,34171,3596,22438,3255.42,63460.42
2021,2,536,0,0,0,139771,0,0,0,139771,0,0,0,0,0,0,0,67392.42,29261.57,4009.59,-219.29,0,77.12,458.86,0,1010.07,0,101990.34,18902.5,700,11042,1394.44,32038.94
2021,3,113,2689376.2,187000,0,0,118400,0,7048.49,3001824.69,120765,7000,0,0,10237.5,82245,220247.5,383125.34,211959.13,20710.96,8883.09,0,16937.51,2265.32,0,13367,0,657248.35,161480.5,25318.5,47948.25,4913.54,239660.79
2021,3,114,6301581,147000,0,261000,0,647250,0,7356831,213143.51,16741.66,21600,0,44986.9,199752.6,496224.67,366370.37,200863.92,11089.12,3533.41,0,118133.77,20698.54,0,11451.71,0,732140.84,202726.35,8540,110531.89,7603.68,329401.92
2021,3,117,189650,0,0,108000,0,0,0,297650,0,73000,0,0,0,0,73000,5234.29,46567,83135.05,1174.05,0,5833.3,10647.28,0,6660.05,0,159251.02,49962.25,51717,45431.5,3450.85,150561.6
2021,3,160,904768.89,64395,0,0,0,131250,4229.77,1104643.66,14950,4250,0,0,0,11750.4,30950.4,191185.64,87195.68,17238.61,2631.06,0,22115.21,10644.14,0,471.02,0,331481.36,77447.25,13125,95289,4906.05,190767.3
2021,3,190,30000,0,0,4847025,470475,579800,-4650,5922650,-8500,0,0,0,-26457.89,-28141.91,-63099.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,215,1042222.67,67000,0,66249.85,85600,395430,0,1656502.52,219149.31,82950,0,0,0,67700,369799.31,187944.73,86418.62,12975.27,2742.13,0,124448.9,2420.55,0,5798.55,0,422748.75,102611,8719,91048.25,8835.43,211213.68
2021,3,216,1912632,0,0,98800,0,80188,0,2091620,18700,200000,0,0,25787.5,15700,260187.5,138913.3,100350.2,9876.36,836.43,0,41300.25,3416.31,0,3374.96,0,298067.81,98035.5,16030,56489.26,10549.68,181104.44
2021,3,218,3790133,0,0,561675,0,0,0,4351808,107640,0,0,0,24128.13,87400,219168.13,122185.92,87464.61,21193.36,4539.3,0,19040.38,6107.84,0,11213.68,0,271745.09,67413.5,9345,36355,644.35,113757.85
2021,3,364,4263179,0,0,137891,0,220166,0,4621236,49633.33,0,0,0,43831.26,48599.98,142064.57,92675.41,29437.01,22180.93,3815.45,0,3798.62,4489.34,0,11663.45,0,168060.21,31325.08,10827.25,33839.25,752.72,76744.3
2021,3,365,265000,231000,0,147367,0,465000,0,1108367,133454.5,14050,0,0,0,28425,175929.5,143235.04,81345.57,44090.89,3531.58,0,32552.39,3760.48,0,53423.89,0,361939.84,63810.25,38738.29,85165,10810.54,198524.08
2021,3,366,0,0,0,0,0,0,729.58,729.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,367,1227266.04,190950,0,185000,0,437735,1350,2042301.04,121197.95,0,0,0,0,29450,150647.95,251007.85,172683.06,30437.41,5826.27,0,37933.32,7472.31,0,16990.61,0,522350.83,172672.18,17901,86241.5,9287.1,286101.78
2021,3,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,3,403,1455,0,0,0,0,0,0,1455,0,0,0,0,0,25371.66,25371.66,21343.76,23410.81,2466.08,0,0,1456.1,0,0,-1514.23,0,47162.52,21535.5,1033.42,2652.6,2827.63,28049.15
2021,3,404,16682,2500,0,0,0,0,0,19182,0,0,0,0,0,2234,2234,41539.8,6038.83,5708.06,1232.98,0,15412.05,0,0,0,0,69931.72,8638.75,4889.75,20242.5,832.4,34603.4
2021,3,520,386575,0,0,0,0,1413650,0,1800225,12250,52500,0,0,0,36500,101250,85259.3,53717.21,27339.79,219.66,0,5236.86,2507.32,0,6778.35,0,181058.49,57181.11,7770,27111,271.14,92333.25
2021,3,536,159876,0,0,131500,0,0,0,291376,4000,0,0,0,0,0,4000,85911.29,50500.47,2238.58,308.08,0,5912.11,653.59,0,1050.66,0,146574.78,43456.5,4031,10929.5,7373.66,65790.66
2021,4,113,1668632.43,2900,0,310070,0,1510965.4,7048.49,3499616.32,70900,7000,0,0,31921.8,68995,178816.8,428757.09,150043.99,59589.3,6426.94,0,28295.36,4357.69,0,56754.95,0,734225.32,135261.69,45695.25,49228,8237.64,238422.58
2021,4,114,3674938.9,244531,0,275500,0,342215,0,4537184.9,314105,13350,-7200,0,0,136511.86,456766.86,402913.19,156156.66,24828.52,1102.38,0,26356.56,24151.84,0,7422.87,0,642932.02,164189.13,18340,100002.75,7202.49,289734.37
2021,4,117,605000,0,841968.25,0,0,0,0,1446968.25,8850,-34600,0,0,0,17900,-7850,2681.04,27822.97,10930.89,15024.89,0,7976.95,1108.87,0,-14.61,0,65531,29877.25,7628,16553.5,118.43,54177.18
2021,4,160,2233050.95,0,0,0,0,0,4229.77,2237280.72,37400,11750,0,0,2991.3,8233.33,60374.63,173625.68,92912.36,52338.76,2338.02,0,16701.58,5497.96,0,15951.24,0,359365.6,86241.01,20510,85351.25,16303.59,208405.85
2021,4,190,0,10700,0,640000,655000,563248,0,1868948,0,0,0,0,0,70500,70500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,215,1748345,0,0,81200,121052,0,750,1951347,176670,65350,0,0,12162.5,52333.33,306515.83,114066.16,76880.2,12944.44,2854.42,0,29327.14,3641.8,0,7454.53,0,247168.69,138789.5,11847,61556.75,5645.62,217838.87
2021,4,216,4834833.7,0,6117299.62,0,0,0,0,10952133.32,18700,37500,0,0,21000,39600,116800,123473.36,60564.2,8791.35,2383.15,0,40600.78,631.75,0,6741.12,0,243185.71,83333.5,18037,57516.25,6158.05,165044.8
2021,4,218,896567,0,0,573890,0,0,0,1470457,247073.32,0,0,0,0,-29916.68,217156.64,129120.9,80455.74,26074.37,3073.65,0,12358.03,6071.54,0,18372.61,0,275526.84,77025.5,11842,23864.5,3957.7,116689.7
2021,4,364,1068383,0,0,364317.1,172000,185069.63,0,1789769.73,44900,0,0,0,45486,-32599.99,57786.01,55331.8,27547.17,1159.33,1329.27,0,1983.36,0,0,3780.49,0,91131.42,29798,13809.75,11736,1871.94,57215.69
2021,4,365,995617,4800,170000,0,0,239500,0,1409917,131525,14050,0,0,0,22595,168170,158581.43,39975.75,15066.53,10062.02,0,19695.56,8402.37,0,24798.9,0,276582.56,48030.75,24825.75,42946,2543.19,118345.69
2021,4,366,0,0,0,0,0,0,729.58,729.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,367,2858667.06,3510,0,174500,0,0,1350,3038027.06,107495,0,0,0,15317.44,175085,297897.44,229455.27,149549.34,89483.81,3734.35,0,46660.21,6563.75,0,11657.96,0,537104.69,126567,17617.5,61229.87,8031.95,213446.32
2021,4,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,403,7400,1000,0,0,0,0,0,8400,39000,0,0,0,0,-17100,21900,21628.92,22574.78,0,493.22,0,931.47,0,0,0,0,45628.39,18452.25,0,3857,1022.54,23331.79
2021,4,404,0,3750,0,130000,0,0,0,133750,0,0,0,0,0,56644.24,56644.24,6083.22,10975.31,778.27,637.79,0,522.28,0,0,0,0,18996.87,15050,1545,11366.25,225,28186.25
2021,4,520,70190,0,0,124100,0,0,0,194290,15750,52500,0,0,0,18400,86650,96960.1,30370.82,37343.29,1044.33,0,10260.62,96.84,0,39624.6,0,215700.6,38584.95,11174,23636,0,73394.95
2021,4,536,104339,0,0,0,0,0,0,104339,10680,0,0,0,0,0,10680,85818.64,65974.38,5209.56,375.09,0,2970.34,635.4,0,0,0,160983.41,32591.5,3542.54,3111,250.56,39495.6
2021,5,113,540527,0,0,0,42500,0,7048.49,590075.49,197646.66,15000,0,0,1290.52,48898.33,262835.51,460598.47,175925.81,88353.44,2208.8,0,37087.49,1922,0,117948.39,0,884044.4,136605,47603.5,68036.75,15833.13,268078.38
2021,5,114,5388209,0,194000,125000,0,0,0,5707209,299296,10600,0,0,2018.75,145326.72,457241.47,377309.36,211505.01,30308.62,6266.94,0,19224.83,20962.51,0,3839.2,0,669416.47,166215.51,20177.5,88827.5,2798.15,278018.66
2021,5,117,0,0,0,0,0,0,0,0,8850,19200,0,0,0,17900,45950,6293.68,21493.82,43213.74,-378.79,0,1586.31,6788.05,0,3084.65,0,82081.46,22501.5,21091.5,14214.5,1519,59326.5
2021,5,160,2254322.39,4800,0,144513,0,119540,4229.77,2527405.16,26100,-3250,0,0,18621.88,12974,54445.88,154302.89,158791.74,16942.61,14109.78,0,20034.65,8968.56,0,2340.99,0,375491.22,87701.5,14373.25,68924.75,3061.52,174061.02
2021,5,190,0,129200,0,2925943,1251800,297600,0,4604543,27500,0,0,0,0,39000,66500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,215,208000,227339,0,244686,111500,156500,0,948025,183946.66,51400,0,0,921.8,83933.34,320201.8,173685.51,52366.35,17746.75,2414.51,0,35598.8,0,0,51938.46,0,333750.38,89369.07,18276.72,90243.5,2434.98,200324.27
2021,5,216,1189805,164500,0,359050,0,429790,0,2143145,5700,37500,0,0,47271.3,4333.33,94804.63,172788.35,108752.88,17638.2,474.63,0,7590.98,975.25,0,1778.82,0,309999.11,108239.75,8435,29212.5,3899.12,149786.37
2021,5,218,1049999,85375,0,0,0,0,0,1135374,157140,2850,0,0,0,35500,195490,150681.42,44706.77,70268.48,5290.45,0,10507.01,8107.77,0,36566.52,0,326128.42,54919.52,19833,32051.75,1718.15,108522.42
2021,5,364,3305717,0,0,0,0,0,0,3305717,17392.66,0,0,0,14000,19699.98,51092.64,105561.76,106435.4,5859.77,465.54,0,7915.25,1076.81,0,22413.01,0,249727.54,61847.5,14552.75,30462,778.72,107640.97
2021,5,365,2249470,0,0,123000,0,593000,0,2965470,166268.66,37150,0,0,10113.96,63280,276812.62,128820.32,82808.7,14261.25,2396.77,0,75886.51,8390.4,0,3073.61,0,315637.56,90111.27,35614.25,70407.75,13349.33,209482.6
2021,5,366,0,0,0,0,0,0,729.58,729.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,367,3435730.81,0,0,994000,0,0,1350,4431080.81,97670,0,0,0,11667.81,89951.66,199289.47,313785.44,114952.73,43724.35,15095.83,0,22067.56,6201.62,0,24735,0,540562.53,112751.25,11735.25,34217.68,6599.53,165303.71
2021,5,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,403,273000,0,0,0,0,0,0,273000,19500,0,0,0,0,0,19500,21696.2,50399.89,0,0,0,346.2,0,0,2628.34,0,75070.63,44698.75,0,4244.5,1359.96,50303.21
2021,5,404,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,55234,4437.52,3146.7,0,155.65,0,2085.54,0,0,0,0,9825.41,8638.75,564,7494,1643.71,18340.46
2021,5,520,0,0,0,0,0,179500,0,179500,12250,79000,0,0,0,32025,123275,114785.68,11506.27,1233.32,331.07,0,2086.82,1774.21,0,3288.7,0,135006.07,17128.5,1540,23376,196,42240.5
2021,5,536,0,0,0,162500,0,0,0,162500,10680,0,0,0,0,0,10680,70111.65,46891.89,1925.6,1183.07,0,506.31,653.59,0,2109.2,0,123381.31,43781,1920,5707.5,0,51408.5
2021,6,113,1283565.13,0,0,222300,0,0,7798.49,1513663.62,230090,15000,0,0,0,58995,304085,404887.07,293599.63,73595,8189.13,0,17788.53,2295.65,0,24112.16,0,824467.17,197517.53,56182.25,48053.5,18426.27,320179.55
2021,6,114,1737919,0,0,90132,0,85000,0,1913051,269206.99,16100,0,0,11872,89559.2,386738.19,408454.54,161391.22,80744.24,4959.61,0,39114.87,28458.08,0,1748.27,0,724870.83,160361.5,36096.5,123136.75,1050.87,320645.62
2021,6,117,2033200,0,0,0,0,0,0,2033200,3100,22400,0,0,0,17900,43400,23996.14,51556.26,101164.06,1394.07,0,58.98,3439.73,0,14093.07,0,195702.31,36967.75,35533,16282,9.75,88792.5
2021,6,160,2700159.37,4200,0,554170,49500,0,5804.77,3313834.14,24533.32,12650,0,0,0,12974,50157.32,180458.31,59626.18,9614.05,2171.25,0,16746.22,9087.75,0,10439.58,0,288143.34,75176.5,8050,96000,4353.25,183579.75
2021,6,190,0,96000,0,3402000,0,196500,0,3694500,27500,0,0,0,0,39000,66500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,215,2351260,0,0,98000,0,177500,0,2626760,201080,46000,0,0,0,75450,322530,161533.01,65359.65,10767.52,2661.88,0,9152.19,0,0,7483.28,0,256957.53,115753,34539.5,38200.25,1436.33,189929.08
2021,6,216,874073.45,0,0,0,0,0,0,874073.45,39300,47000,0,0,7910.44,11640,105850.44,170194.38,109216.03,3203.08,3283.96,0,11625.4,9202.48,0,4880.64,0,311605.97,107670.25,15890,33435,13227.03,170222.28
2021,6,218,716845.71,-1375,0,0,0,770000,0,1485470.71,195490,7100,0,0,0,29800,232390,162065.8,69908.39,37211.64,4032.5,0,24144.13,7859.04,0,11922.15,0,317143.65,62724.75,29313,28758.5,892,121688.25
2021,6,364,1874230,341260,0,2845741,0,109100,1000,5171331,43988.99,0,0,0,15556,21000,80544.99,50847.66,23028.9,89.57,937.06,0,468.37,0,0,16988.64,0,92360.2,16379,4923.75,19647.75,0,40950.5
2021,6,365,367515,0,0,0,0,501000,0,868515,193074.99,25266.66,0,0,0,48225,266566.65,138933.18,61258.14,19341.77,2826.63,0,14995.29,4352.6,0,46873.91,0,288581.52,65555.5,47499.75,63196.25,9292.43,185543.93
2021,6,366,0,0,0,0,0,0,729.58,729.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,367,5024284,4650,0,140000,72650,145000,0,5386584,78675,0,0,0,3688,29565,111928,254253.83,310184.98,15508.02,9648.1,0,51499.54,5054.22,0,34075.05,0,680223.74,188904.5,28512,76351.08,16233.78,310001.36
2021,6,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,403,281600,0,0,0,0,0,0,281600,-1900,0,32000,0,0,0,30100,33911.48,27715.59,3305.32,0,0,10558.94,0,0,0,0,75491.33,16160,2851.5,17014,15115.8,51141.3
2021,6,404,0,72000,0,0,0,0,0,72000,0,0,0,0,0,108081,108081,18826.43,-2001.77,1217.83,118.29,0,1510.72,0,0,0,0,19671.5,5756.25,846,3300,0,9902.25
2021,6,520,1100,0,0,0,0,0,0,1100,12250,79000,0,0,0,57025,148275,72525.61,10953.63,4421.06,650.21,0,843.2,0,0,139.28,0,89532.99,21286,7035,7923,924.91,37168.91
2021,6,536,109838,0,0,0,0,288000,0,397838,0,0,0,0,0,0,0,51776.17,40739.58,6102.5,450.73,0,3258.85,0,0,0,0,102327.83,36274,2695,4110.5,260,43339.5
2021,7,113,137609,0,0,7680.49,0,0,7048.49,152337.98,232002.5,22000,0,0,0,-5191.68,248810.82,406694.51,148471.68,74806.25,15180.45,0,15160.11,2691.86,0,22691.96,0,685696.82,158020,65041.75,39970.75,10021.7,273054.2
2021,7,114,2358117.6,0,0,741826.97,104035.71,538191.33,0,3742171.61,182953.99,16100,0,0,0,16664.2,215718.19,392971.59,68645.11,26397.2,15030.92,0,37990.44,18896.27,0,13235.55,0,573167.08,144357.32,32562,94324.75,6776.91,278020.98
2021,7,117,2888450,0,0,0,0,0,0,2888450,3100,22400,0,0,0,17900,43400,1210.9,20853.74,109240.86,19394.99,0,3641.01,9425.82,0,5238.69,0,169006.01,15551.25,39282,17135,0,71968.25
2021,7,160,1813484.13,0,0,0,37850,232320,4229.77,2087883.9,23250,18600,0,0,0,30924.66,72774.66,193706.12,62111.64,37710.75,8447.87,0,11547.35,5372.28,0,425.39,0,319321.4,70442,24395,59419.75,713.25,154970
2021,7,190,4750,80000,0,2327825,357475,939375,0,3709425,55000,0,0,0,0,39000,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,215,791046.8,15000,0,0,0,0,0,806046.8,138806,51300,0,0,0,53900,244006,171465.28,125694.36,24153.66,4705.57,0,31024.36,1469.89,0,22477.95,0,380991.07,124738.75,29540,46601,18888.26,219768.01
2021,7,216,64142,0,0,101925,0,0,0,166067,34750,59500,0,0,21000,1700,116950,103112.68,152571.36,15509.07,815.46,0,9631.22,0,0,6117.28,0,287757.07,145704.5,15855,31222.5,6500.47,199282.47
2021,7,218,416052,0,0,422000,0,2500,0,840552,139623.33,7100,0,0,3035.94,45400,195159.27,140916.25,65926.9,14185.87,3277.86,0,12938.72,7896.27,0,6141.56,0,251283.43,72832,12898,27837,1027.2,114594.2
2021,7,364,1423742,0,0,0,0,121200,0,1544942,47089,0,0,0,14000,39895,100984,-1627.05,71886.75,11775.6,640.14,0,6267.53,1793.06,0,7396.77,0,98132.8,83306.75,18750,24731.5,0,126788.25
2021,7,365,-3270,0,295329,0,0,0,0,292059,148036,-12350,0,0,0,54525,190211,152811.97,93408.52,19152.46,4189.23,0,39721.12,5371.17,0,39234.29,0,353888.76,78945.14,39055.5,66723.75,6574.73,191299.12
2021,7,366,0,0,0,0,0,0,729.58,729.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,367,1016516,0,0,439000,0,224500,0,1680016,113388,0,0,0,0,24000,137388,255649.36,276057.05,16041.62,4594,0,27712.1,3310.71,0,-6333.66,0,577031.18,134209.04,21343.5,46184.31,4335.65,206072.5
2021,7,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,403,213750,0,0,0,0,0,0,213750,22100,0,8000,0,0,0,30100,43290.97,31495.43,1556.54,983.57,0,0,0,0,0,0,77326.51,25703.25,2079.75,1057.5,583.5,29424
2021,7,404,0,0,0,0,0,0,0,0,0,0,0,0,0,53675,53675,8382.71,6153.71,1207.96,367.04,0,1616.41,0,0,939.53,0,18667.36,8695,846,7346.75,0,16887.75
2021,7,520,367130,111391,616000,0,0,0,0,1094521,31500,53000,0,0,0,21875,106375,107145.54,78101.69,10514.44,1294.17,0,2289.18,411.51,0,0,0,199756.53,42143.25,7000,9220,3420.8,61784.05
2021,7,536,72730,0,0,0,0,0,0,72730,33780,0,0,0,0,0,33780,30769.73,31570.23,3345.7,1078.18,0,3114.34,0,0,2919.33,0,72797.51,25808,2730,4133,1490.69,34161.69
2021,8,113,5880,0,0,0,0,359000,7048.49,371928.49,216102.5,15000,0,0,0,-1440,229662.5,388950.81,166784.76,136608.28,19308.51,0,40348.98,873.61,0,68442.48,0,821317.43,163405.25,76077,58177.75,5590.93,303250.93
2021,8,114,1557276,1620,65903.23,15000,29500,55400,2250,1726949.23,184788.34,16100,0,0,0,82077.52,282965.86,366779.37,207825.58,33177.79,2851.93,0,26279.27,28911.04,0,5397.99,0,671222.97,178275.48,18190,107934.63,2735.92,307136.03
2021,8,117,5821070,0,178772,0,0,0,0,5999842,3100,16650,0,0,0,17900,37650,4594.22,41697.06,8055.44,11320.07,0,4378.66,12227.34,0,46224.8,0,128497.59,45967.25,12440,38690,326.33,97423.58
2021,8,160,1988863,0,0,15000,0,52900,4229.77,2060992.77,40150,30600,0,0,0,22087,92837,168440.36,72382.54,8492.63,1369.92,0,29582.78,6659.25,0,4133.69,0,291061.17,70677.25,15225,95196.5,5942.26,187041.01
2021,8,190,5395.27,0,0,1082732.5,193500,524327.5,0,1805955.27,27500,0,0,0,0,39000,66500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,215,15468,233645,0,146425,0,738965,0,1134503,124820,51300,0,0,0,42900,219020,166165.02,54960.34,19561.21,2126.13,0,31870.51,5999.67,0,120.74,0,280803.62,101126.75,25574,61530.75,3475.95,191707.45
2021,8,216,1440500,0,0,0,0,0,0,1440500,5785,47000,0,0,28000,22700,103485,103727.75,163130.43,12908.33,38.43,0,7649.51,4275.61,0,0,0,291730.06,133976.5,10325,22974.75,1618.63,168894.88
2021,8,218,1977430,0,143000,108450,0,-20000,500,2209380,154625,-5650,0,0,0,43300,192275,131945.19,36031.1,11930.53,1124.66,0,29437.06,2383.95,0,3990.58,0,216843.07,37404,11941,44473.5,14564.8,108383.3
2021,8,364,2028698,11000,0,6200,0,0,0,2045898,47576,0,0,0,28000,29895,105471,17280.35,50878.04,16257.54,3925.61,0,14205,0,0,-264.28,0,102282.26,40113.75,18824.75,8848.75,319.99,68107.24
2021,8,365,4412738.33,0,264119,0,0,0,0,4676857.33,142625,21850,0,0,0,57575,222050,224476.78,101207.31,44033.85,2739.49,0,21691.24,5184.27,0,100353.41,0,499686.35,93824.5,42407.83,74246,3611.65,214089.98
2021,8,366,0,0,0,0,0,0,729.58,729.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,367,1481113,0,0,0,0,0,0,1481113,127378.32,0,0,0,7376,37500,172254.32,301638.29,205114.74,40776.79,8212.14,0,16899.15,6823.6,0,9749.2,0,589213.91,173578.29,13162.5,40259.9,11172.43,238173.12
2021,8,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,403,0,0,0,0,0,0,0,0,30100,0,0,0,0,0,30100,62927.89,25218.51,1758.1,353.86,0,2323.9,0,0,2431.63,0,95013.89,18650.25,4653,5510.75,0,28814
2021,8,404,95000,0,0,0,0,0,0,95000,0,0,0,0,0,58425,58425,7441.08,4765.88,778.27,0,0,0,0,0,0,0,12985.23,9717.5,987,3198.75,632.3,14535.55
2021,8,520,200499,0,0,0,0,250770,0,451269,33783.33,53000,0,0,0,17275,104058.33,79182.91,32466.44,27084.92,671.18,0,4486.01,2005.19,0,22620.31,0,168516.96,40831.75,6195,16524,1260.14,64810.89
2021,8,536,0,0,0,0,0,0,0,0,18873.14,0,0,0,0,0,18873.14,60289.56,63429.93,18429.9,617.88,0,1574.38,1321.21,0,0,0,145662.86,64964,4060,2323,1857.63,73204.63
2021,9,113,1317352.86,0,0,268210,0,250049.88,7048.49,1842661.23,192890,25000,0,0,0,15270,233160,481727.27,225063.81,14967.61,12404.83,0,25337.35,5105.58,0,6968.84,0,771575.29,183044.75,21443.5,56287,2264.99,263040.24
2021,9,114,5119730.57,3500,0,654210,100000,218350,0,6095790.57,182607.33,23500,0,0,0,72935.86,279043.19,378275.01,160490.66,15014.71,2135.19,0,34681.33,25208.75,0,26696.94,0,642502.59,162793.81,13444,105496.17,4124.85,285858.83
2021,9,117,3369018,0,0,139000,97000,0,0,3605018,3100,16650,0,0,0,0,19750,9721.37,21480.71,15450.98,1894.11,0,4512.26,6201.21,0,8522.21,0,67782.85,26458.5,27573.25,24288,0,78319.75
2021,9,160,4526604.75,2400,0,312155,0,0,4229.77,4845389.52,205000,24600,0,0,0,168587,398187,195493.29,78199.55,9420.09,1749.13,0,14614.06,10802.28,0,7140.78,0,317419.18,70791,17990,72398,10870.4,172049.4
2021,9,190,119150,4500,0,1779375,49000,245000,-3073329.74,-876304.74,241603.51,-15666.66,0,0,-94829.15,-96107.7,35000,0,0,0,162.61,0,0,0,0,0,0,162.61,0,0,0,0,0
